"","id","decimalLongitude","decimalLatitude","catalogNumber","datasetName","obisID","scientificNameID","genus","family","order","species","speciesID","sex","datasetID"
"2619",15407603,-59.9850006103516,47.0963287353516,"175651","Atlantic Zone Monitoring Program (AZMP) DFO Quebec region plankton dataset",499469,"urn:lsid:marinespecies.org:taxname:104165","Pseudocalanus","Clausocalanidae","Calanoida",NA,NA,NA,NA
"2620",15407604,-60.1150016784668,47.024169921875,"175597","Atlantic Zone Monitoring Program (AZMP) DFO Quebec region plankton dataset",499469,"urn:lsid:marinespecies.org:taxname:104165","Pseudocalanus","Clausocalanidae","Calanoida",NA,NA,NA,NA
"2621",15407605,-60.1150016784668,47.024169921875,"175596","Atlantic Zone Monitoring Program (AZMP) DFO Quebec region plankton dataset",499469,"urn:lsid:marinespecies.org:taxname:104165","Pseudocalanus","Clausocalanidae","Calanoida",NA,NA,NA,NA
"2622",15407606,-60.1150016784668,47.024169921875,"175595","Atlantic Zone Monitoring Program (AZMP) DFO Quebec region plankton dataset",499469,"urn:lsid:marinespecies.org:taxname:104165","Pseudocalanus","Clausocalanidae","Calanoida",NA,NA,NA,NA
"2623",15407607,-60.1150016784668,47.024169921875,"175594","Atlantic Zone Monitoring Program (AZMP) DFO Quebec region plankton dataset",499469,"urn:lsid:marinespecies.org:taxname:104165","Pseudocalanus","Clausocalanidae","Calanoida",NA,NA,NA,NA
"2624",15407608,-60.1150016784668,47.024169921875,"175593","Atlantic Zone Monitoring Program (AZMP) DFO Quebec region plankton dataset",499469,"urn:lsid:marinespecies.org:taxname:104165","Pseudocalanus","Clausocalanidae","Calanoida",NA,NA,NA,NA
"2625",15407609,-60.1150016784668,47.024169921875,"175592","Atlantic Zone Monitoring Program (AZMP) DFO Quebec region plankton dataset",499469,"urn:lsid:marinespecies.org:taxname:104165","Pseudocalanus","Clausocalanidae","Calanoida",NA,NA,NA,NA
"2626",15407610,-60.2195014953613,46.9581718444824,"175540","Atlantic Zone Monitoring Program (AZMP) DFO Quebec region plankton dataset",499469,"urn:lsid:marinespecies.org:taxname:104165","Pseudocalanus","Clausocalanidae","Calanoida",NA,NA,NA,NA
"2627",15407611,-60.2195014953613,46.9581718444824,"175539","Atlantic Zone Monitoring Program (AZMP) DFO Quebec region plankton dataset",499469,"urn:lsid:marinespecies.org:taxname:104165","Pseudocalanus","Clausocalanidae","Calanoida",NA,NA,NA,NA
"2628",15407612,-60.2195014953613,46.9581718444824,"175538","Atlantic Zone Monitoring Program (AZMP) DFO Quebec region plankton dataset",499469,"urn:lsid:marinespecies.org:taxname:104165","Pseudocalanus","Clausocalanidae","Calanoida",NA,NA,NA,NA
"2629",15407613,-60.2195014953613,46.9581718444824,"175537","Atlantic Zone Monitoring Program (AZMP) DFO Quebec region plankton dataset",499469,"urn:lsid:marinespecies.org:taxname:104165","Pseudocalanus","Clausocalanidae","Calanoida",NA,NA,NA,NA
"2630",15407614,-60.2195014953613,46.9581718444824,"175536","Atlantic Zone Monitoring Program (AZMP) DFO Quebec region plankton dataset",499469,"urn:lsid:marinespecies.org:taxname:104165","Pseudocalanus","Clausocalanidae","Calanoida",NA,NA,NA,NA
"2631",15407615,-60.2195014953613,46.9581718444824,"175535","Atlantic Zone Monitoring Program (AZMP) DFO Quebec region plankton dataset",499469,"urn:lsid:marinespecies.org:taxname:104165","Pseudocalanus","Clausocalanidae","Calanoida",NA,NA,NA,NA
"2632",15407616,-60.2195014953613,46.9581718444824,"175534","Atlantic Zone Monitoring Program (AZMP) DFO Quebec region plankton dataset",499469,"urn:lsid:marinespecies.org:taxname:104165","Pseudocalanus","Clausocalanidae","Calanoida",NA,NA,NA,NA
"2633",15407937,-59.5654983520508,47.4368286132812,"172646","Atlantic Zone Monitoring Program (AZMP) DFO Quebec region plankton dataset",499469,"urn:lsid:marinespecies.org:taxname:104165","Pseudocalanus","Clausocalanidae","Calanoida",NA,NA,NA,NA
"2634",15407938,-59.5654983520508,47.4368286132812,"172645","Atlantic Zone Monitoring Program (AZMP) DFO Quebec region plankton dataset",499469,"urn:lsid:marinespecies.org:taxname:104165","Pseudocalanus","Clausocalanidae","Calanoida",NA,NA,NA,NA
"2635",15407939,-59.5654983520508,47.4368286132812,"172644","Atlantic Zone Monitoring Program (AZMP) DFO Quebec region plankton dataset",499469,"urn:lsid:marinespecies.org:taxname:104165","Pseudocalanus","Clausocalanidae","Calanoida",NA,NA,NA,NA
"2636",15407941,-59.5654983520508,47.4368286132812,"172642","Atlantic Zone Monitoring Program (AZMP) DFO Quebec region plankton dataset",499469,"urn:lsid:marinespecies.org:taxname:104165","Pseudocalanus","Clausocalanidae","Calanoida",NA,NA,NA,NA
"2637",15407943,-59.7591705322266,47.2491683959961,"172568","Atlantic Zone Monitoring Program (AZMP) DFO Quebec region plankton dataset",499469,"urn:lsid:marinespecies.org:taxname:104165","Pseudocalanus","Clausocalanidae","Calanoida",NA,NA,NA,NA
"2638",15407944,-59.7591705322266,47.2491683959961,"172567","Atlantic Zone Monitoring Program (AZMP) DFO Quebec region plankton dataset",499469,"urn:lsid:marinespecies.org:taxname:104165","Pseudocalanus","Clausocalanidae","Calanoida",NA,NA,NA,NA
"2639",15407945,-59.7591705322266,47.2491683959961,"172566","Atlantic Zone Monitoring Program (AZMP) DFO Quebec region plankton dataset",499469,"urn:lsid:marinespecies.org:taxname:104165","Pseudocalanus","Clausocalanidae","Calanoida",NA,NA,NA,NA
"2640",15407946,-59.7591705322266,47.2491683959961,"172565","Atlantic Zone Monitoring Program (AZMP) DFO Quebec region plankton dataset",499469,"urn:lsid:marinespecies.org:taxname:104165","Pseudocalanus","Clausocalanidae","Calanoida",NA,NA,NA,NA
"2641",15407947,-59.7591705322266,47.2491683959961,"172564","Atlantic Zone Monitoring Program (AZMP) DFO Quebec region plankton dataset",499469,"urn:lsid:marinespecies.org:taxname:104165","Pseudocalanus","Clausocalanidae","Calanoida",NA,NA,NA,NA
"2642",15407948,-59.9836692810059,47.0875015258789,"172476","Atlantic Zone Monitoring Program (AZMP) DFO Quebec region plankton dataset",499469,"urn:lsid:marinespecies.org:taxname:104165","Pseudocalanus","Clausocalanidae","Calanoida",NA,NA,NA,NA
"2643",15407949,-59.9836692810059,47.0875015258789,"172475","Atlantic Zone Monitoring Program (AZMP) DFO Quebec region plankton dataset",499469,"urn:lsid:marinespecies.org:taxname:104165","Pseudocalanus","Clausocalanidae","Calanoida",NA,NA,NA,NA
"2644",15407950,-59.9836692810059,47.0875015258789,"172474","Atlantic Zone Monitoring Program (AZMP) DFO Quebec region plankton dataset",499469,"urn:lsid:marinespecies.org:taxname:104165","Pseudocalanus","Clausocalanidae","Calanoida",NA,NA,NA,NA
"2645",15407951,-59.9836692810059,47.0875015258789,"172473","Atlantic Zone Monitoring Program (AZMP) DFO Quebec region plankton dataset",499469,"urn:lsid:marinespecies.org:taxname:104165","Pseudocalanus","Clausocalanidae","Calanoida",NA,NA,NA,NA
"2646",15407952,-59.9836692810059,47.0875015258789,"172472","Atlantic Zone Monitoring Program (AZMP) DFO Quebec region plankton dataset",499469,"urn:lsid:marinespecies.org:taxname:104165","Pseudocalanus","Clausocalanidae","Calanoida",NA,NA,NA,NA
"2647",15407953,-59.9836692810059,47.0875015258789,"172471","Atlantic Zone Monitoring Program (AZMP) DFO Quebec region plankton dataset",499469,"urn:lsid:marinespecies.org:taxname:104165","Pseudocalanus","Clausocalanidae","Calanoida",NA,NA,NA,NA
"2648",15407954,-60.1020011901855,47.0141716003418,"172407","Atlantic Zone Monitoring Program (AZMP) DFO Quebec region plankton dataset",499469,"urn:lsid:marinespecies.org:taxname:104165","Pseudocalanus","Clausocalanidae","Calanoida",NA,NA,NA,NA
"2649",15407955,-60.1020011901855,47.0141716003418,"172406","Atlantic Zone Monitoring Program (AZMP) DFO Quebec region plankton dataset",499469,"urn:lsid:marinespecies.org:taxname:104165","Pseudocalanus","Clausocalanidae","Calanoida",NA,NA,NA,NA
"2650",15407956,-60.1020011901855,47.0141716003418,"172405","Atlantic Zone Monitoring Program (AZMP) DFO Quebec region plankton dataset",499469,"urn:lsid:marinespecies.org:taxname:104165","Pseudocalanus","Clausocalanidae","Calanoida",NA,NA,NA,NA
"2651",15407957,-60.1020011901855,47.0141716003418,"172404","Atlantic Zone Monitoring Program (AZMP) DFO Quebec region plankton dataset",499469,"urn:lsid:marinespecies.org:taxname:104165","Pseudocalanus","Clausocalanidae","Calanoida",NA,NA,NA,NA
"2652",15407958,-60.1020011901855,47.0141716003418,"172403","Atlantic Zone Monitoring Program (AZMP) DFO Quebec region plankton dataset",499469,"urn:lsid:marinespecies.org:taxname:104165","Pseudocalanus","Clausocalanidae","Calanoida",NA,NA,NA,NA
"2653",15407959,-60.1020011901855,47.0141716003418,"172402","Atlantic Zone Monitoring Program (AZMP) DFO Quebec region plankton dataset",499469,"urn:lsid:marinespecies.org:taxname:104165","Pseudocalanus","Clausocalanidae","Calanoida",NA,NA,NA,NA
"2654",15407961,-60.2173309326172,46.9543304443359,"172344","Atlantic Zone Monitoring Program (AZMP) DFO Quebec region plankton dataset",499469,"urn:lsid:marinespecies.org:taxname:104165","Pseudocalanus","Clausocalanidae","Calanoida",NA,NA,NA,NA
"2655",15407962,-60.2173309326172,46.9543304443359,"172343","Atlantic Zone Monitoring Program (AZMP) DFO Quebec region plankton dataset",499469,"urn:lsid:marinespecies.org:taxname:104165","Pseudocalanus","Clausocalanidae","Calanoida",NA,NA,NA,NA
"2656",15407963,-60.2173309326172,46.9543304443359,"172342","Atlantic Zone Monitoring Program (AZMP) DFO Quebec region plankton dataset",499469,"urn:lsid:marinespecies.org:taxname:104165","Pseudocalanus","Clausocalanidae","Calanoida",NA,NA,NA,NA
"2657",15407964,-60.2173309326172,46.9543304443359,"172341","Atlantic Zone Monitoring Program (AZMP) DFO Quebec region plankton dataset",499469,"urn:lsid:marinespecies.org:taxname:104165","Pseudocalanus","Clausocalanidae","Calanoida",NA,NA,NA,NA
"2658",15407965,-60.2173309326172,46.9543304443359,"172340","Atlantic Zone Monitoring Program (AZMP) DFO Quebec region plankton dataset",499469,"urn:lsid:marinespecies.org:taxname:104165","Pseudocalanus","Clausocalanidae","Calanoida",NA,NA,NA,NA
"2659",15407966,-60.2173309326172,46.9543304443359,"172339","Atlantic Zone Monitoring Program (AZMP) DFO Quebec region plankton dataset",499469,"urn:lsid:marinespecies.org:taxname:104165","Pseudocalanus","Clausocalanidae","Calanoida",NA,NA,NA,NA
"2660",15407967,-60.2173309326172,46.9543304443359,"172338","Atlantic Zone Monitoring Program (AZMP) DFO Quebec region plankton dataset",499469,"urn:lsid:marinespecies.org:taxname:104165","Pseudocalanus","Clausocalanidae","Calanoida",NA,NA,NA,NA
"2661",15408214,-59.5555191040039,47.4352188110352,"170173","Atlantic Zone Monitoring Program (AZMP) DFO Quebec region plankton dataset",499469,"urn:lsid:marinespecies.org:taxname:104165","Pseudocalanus","Clausocalanidae","Calanoida",NA,NA,NA,NA
"2662",15408215,-59.5555191040039,47.4352188110352,"170172","Atlantic Zone Monitoring Program (AZMP) DFO Quebec region plankton dataset",499469,"urn:lsid:marinespecies.org:taxname:104165","Pseudocalanus","Clausocalanidae","Calanoida",NA,NA,NA,NA
"2663",15408216,-59.5555191040039,47.4352188110352,"170171","Atlantic Zone Monitoring Program (AZMP) DFO Quebec region plankton dataset",499469,"urn:lsid:marinespecies.org:taxname:104165","Pseudocalanus","Clausocalanidae","Calanoida",NA,NA,NA,NA
"2664",15408217,-59.5555191040039,47.4352188110352,"170170","Atlantic Zone Monitoring Program (AZMP) DFO Quebec region plankton dataset",499469,"urn:lsid:marinespecies.org:taxname:104165","Pseudocalanus","Clausocalanidae","Calanoida",NA,NA,NA,NA
"2665",15408218,-59.5555191040039,47.4352188110352,"170169","Atlantic Zone Monitoring Program (AZMP) DFO Quebec region plankton dataset",499469,"urn:lsid:marinespecies.org:taxname:104165","Pseudocalanus","Clausocalanidae","Calanoida",NA,NA,NA,NA
"2666",15408219,-59.5555191040039,47.4352188110352,"170168","Atlantic Zone Monitoring Program (AZMP) DFO Quebec region plankton dataset",499469,"urn:lsid:marinespecies.org:taxname:104165","Pseudocalanus","Clausocalanidae","Calanoida",NA,NA,NA,NA
"2667",15408220,-59.5555191040039,47.4352188110352,"170167","Atlantic Zone Monitoring Program (AZMP) DFO Quebec region plankton dataset",499469,"urn:lsid:marinespecies.org:taxname:104165","Pseudocalanus","Clausocalanidae","Calanoida",NA,NA,NA,NA
"2668",15408221,-59.9896202087402,47.0950317382812,"170075","Atlantic Zone Monitoring Program (AZMP) DFO Quebec region plankton dataset",499469,"urn:lsid:marinespecies.org:taxname:104165","Pseudocalanus","Clausocalanidae","Calanoida",NA,NA,NA,NA
"2669",15408222,-59.9896202087402,47.0950317382812,"170074","Atlantic Zone Monitoring Program (AZMP) DFO Quebec region plankton dataset",499469,"urn:lsid:marinespecies.org:taxname:104165","Pseudocalanus","Clausocalanidae","Calanoida",NA,NA,NA,NA
"2670",15408223,-59.9896202087402,47.0950317382812,"170073","Atlantic Zone Monitoring Program (AZMP) DFO Quebec region plankton dataset",499469,"urn:lsid:marinespecies.org:taxname:104165","Pseudocalanus","Clausocalanidae","Calanoida",NA,NA,NA,NA
"2671",15408224,-59.9896202087402,47.0950317382812,"170072","Atlantic Zone Monitoring Program (AZMP) DFO Quebec region plankton dataset",499469,"urn:lsid:marinespecies.org:taxname:104165","Pseudocalanus","Clausocalanidae","Calanoida",NA,NA,NA,NA
"2672",15408225,-59.9896202087402,47.0950317382812,"170071","Atlantic Zone Monitoring Program (AZMP) DFO Quebec region plankton dataset",499469,"urn:lsid:marinespecies.org:taxname:104165","Pseudocalanus","Clausocalanidae","Calanoida",NA,NA,NA,NA
"2673",15408226,-59.9896202087402,47.0950317382812,"170070","Atlantic Zone Monitoring Program (AZMP) DFO Quebec region plankton dataset",499469,"urn:lsid:marinespecies.org:taxname:104165","Pseudocalanus","Clausocalanidae","Calanoida",NA,NA,NA,NA
"2674",15408227,-59.9896202087402,47.0950317382812,"170069","Atlantic Zone Monitoring Program (AZMP) DFO Quebec region plankton dataset",499469,"urn:lsid:marinespecies.org:taxname:104165","Pseudocalanus","Clausocalanidae","Calanoida",NA,NA,NA,NA
"2675",15408228,-60.1100807189941,47.0090293884277,"170005","Atlantic Zone Monitoring Program (AZMP) DFO Quebec region plankton dataset",499469,"urn:lsid:marinespecies.org:taxname:104165","Pseudocalanus","Clausocalanidae","Calanoida",NA,NA,NA,NA
"2676",15408230,-60.1100807189941,47.0090293884277,"170004","Atlantic Zone Monitoring Program (AZMP) DFO Quebec region plankton dataset",499469,"urn:lsid:marinespecies.org:taxname:104165","Pseudocalanus","Clausocalanidae","Calanoida",NA,NA,NA,NA
"2677",15408231,-60.1100807189941,47.0090293884277,"170003","Atlantic Zone Monitoring Program (AZMP) DFO Quebec region plankton dataset",499469,"urn:lsid:marinespecies.org:taxname:104165","Pseudocalanus","Clausocalanidae","Calanoida",NA,NA,NA,NA
"2678",15408232,-60.1100807189941,47.0090293884277,"170002","Atlantic Zone Monitoring Program (AZMP) DFO Quebec region plankton dataset",499469,"urn:lsid:marinespecies.org:taxname:104165","Pseudocalanus","Clausocalanidae","Calanoida",NA,NA,NA,NA
"2679",15408233,-60.1100807189941,47.0090293884277,"170001","Atlantic Zone Monitoring Program (AZMP) DFO Quebec region plankton dataset",499469,"urn:lsid:marinespecies.org:taxname:104165","Pseudocalanus","Clausocalanidae","Calanoida",NA,NA,NA,NA
"2680",15408234,-60.1100807189941,47.0090293884277,"170000","Atlantic Zone Monitoring Program (AZMP) DFO Quebec region plankton dataset",499469,"urn:lsid:marinespecies.org:taxname:104165","Pseudocalanus","Clausocalanidae","Calanoida",NA,NA,NA,NA
"2681",15408235,-60.1100807189941,47.0090293884277,"169999","Atlantic Zone Monitoring Program (AZMP) DFO Quebec region plankton dataset",499469,"urn:lsid:marinespecies.org:taxname:104165","Pseudocalanus","Clausocalanidae","Calanoida",NA,NA,NA,NA
"2682",15408236,-60.2157516479492,46.9587516784668,"169947","Atlantic Zone Monitoring Program (AZMP) DFO Quebec region plankton dataset",499469,"urn:lsid:marinespecies.org:taxname:104165","Pseudocalanus","Clausocalanidae","Calanoida",NA,NA,NA,NA
"2683",15408237,-60.2157516479492,46.9587516784668,"169946","Atlantic Zone Monitoring Program (AZMP) DFO Quebec region plankton dataset",499469,"urn:lsid:marinespecies.org:taxname:104165","Pseudocalanus","Clausocalanidae","Calanoida",NA,NA,NA,NA
"2684",15408238,-60.2157516479492,46.9587516784668,"169945","Atlantic Zone Monitoring Program (AZMP) DFO Quebec region plankton dataset",499469,"urn:lsid:marinespecies.org:taxname:104165","Pseudocalanus","Clausocalanidae","Calanoida",NA,NA,NA,NA
"2685",15408239,-60.2157516479492,46.9587516784668,"169944","Atlantic Zone Monitoring Program (AZMP) DFO Quebec region plankton dataset",499469,"urn:lsid:marinespecies.org:taxname:104165","Pseudocalanus","Clausocalanidae","Calanoida",NA,NA,NA,NA
"2686",15408240,-60.2157516479492,46.9587516784668,"169943","Atlantic Zone Monitoring Program (AZMP) DFO Quebec region plankton dataset",499469,"urn:lsid:marinespecies.org:taxname:104165","Pseudocalanus","Clausocalanidae","Calanoida",NA,NA,NA,NA
"2687",15408241,-60.2157516479492,46.9587516784668,"169942","Atlantic Zone Monitoring Program (AZMP) DFO Quebec region plankton dataset",499469,"urn:lsid:marinespecies.org:taxname:104165","Pseudocalanus","Clausocalanidae","Calanoida",NA,NA,NA,NA
"2688",15408242,-60.2157516479492,46.9587516784668,"169941","Atlantic Zone Monitoring Program (AZMP) DFO Quebec region plankton dataset",499469,"urn:lsid:marinespecies.org:taxname:104165","Pseudocalanus","Clausocalanidae","Calanoida",NA,NA,NA,NA
"2689",15412709,-59.5592308044434,47.433780670166,"207986","Atlantic Zone Monitoring Program (AZMP) DFO Quebec region plankton dataset",756395,"urn:lsid:marinespecies.org:taxname:883",NA,NA,NA,NA,NA,NA,NA
"2690",15412710,-59.7806015014648,47.269100189209,"207897","Atlantic Zone Monitoring Program (AZMP) DFO Quebec region plankton dataset",756395,"urn:lsid:marinespecies.org:taxname:883",NA,NA,NA,NA,NA,NA,NA
"2691",15412711,-59.9909286499023,47.098030090332,"207825","Atlantic Zone Monitoring Program (AZMP) DFO Quebec region plankton dataset",756395,"urn:lsid:marinespecies.org:taxname:883",NA,NA,NA,NA,NA,NA,NA
"2692",15412712,-60.1154518127441,47.0237503051758,"207754","Atlantic Zone Monitoring Program (AZMP) DFO Quebec region plankton dataset",756395,"urn:lsid:marinespecies.org:taxname:883",NA,NA,NA,NA,NA,NA,NA
"2693",15412713,-60.2163314819336,46.959098815918,"207689","Atlantic Zone Monitoring Program (AZMP) DFO Quebec region plankton dataset",756395,"urn:lsid:marinespecies.org:taxname:883",NA,NA,NA,NA,NA,NA,NA
"2694",15412734,-60.2168502807617,46.9586715698242,"206147","Atlantic Zone Monitoring Program (AZMP) DFO Quebec region plankton dataset",756395,"urn:lsid:marinespecies.org:taxname:883",NA,NA,NA,NA,NA,NA,NA
"2695",15412735,-60.1143989562988,47.02294921875,"206113","Atlantic Zone Monitoring Program (AZMP) DFO Quebec region plankton dataset",756395,"urn:lsid:marinespecies.org:taxname:883",NA,NA,NA,NA,NA,NA,NA
"2696",15412736,-59.9881782531738,47.0969314575195,"206065","Atlantic Zone Monitoring Program (AZMP) DFO Quebec region plankton dataset",756395,"urn:lsid:marinespecies.org:taxname:883",NA,NA,NA,NA,NA,NA,NA
"2697",15412737,-59.776668548584,47.2665481567383,"206020","Atlantic Zone Monitoring Program (AZMP) DFO Quebec region plankton dataset",756395,"urn:lsid:marinespecies.org:taxname:883",NA,NA,NA,NA,NA,NA,NA
"2698",15412738,-59.5503311157227,47.4275016784668,"205966","Atlantic Zone Monitoring Program (AZMP) DFO Quebec region plankton dataset",756395,"urn:lsid:marinespecies.org:taxname:883",NA,NA,NA,NA,NA,NA,NA
"2699",15412756,-60.2166709899902,46.9568290710449,"203114","Atlantic Zone Monitoring Program (AZMP) DFO Quebec region plankton dataset",756395,"urn:lsid:marinespecies.org:taxname:883",NA,NA,NA,NA,NA,NA,NA
"2700",15412758,-60.1129989624023,47.0236701965332,"203074","Atlantic Zone Monitoring Program (AZMP) DFO Quebec region plankton dataset",756395,"urn:lsid:marinespecies.org:taxname:883",NA,NA,NA,NA,NA,NA,NA
"2701",15412761,-59.9900016784668,47.0999984741211,"203033","Atlantic Zone Monitoring Program (AZMP) DFO Quebec region plankton dataset",756395,"urn:lsid:marinespecies.org:taxname:883",NA,NA,NA,NA,NA,NA,NA
"2702",15412763,-59.7848281860352,47.2700004577637,"202984","Atlantic Zone Monitoring Program (AZMP) DFO Quebec region plankton dataset",756395,"urn:lsid:marinespecies.org:taxname:883",NA,NA,NA,NA,NA,NA,NA
"2703",15412783,-60.1116981506348,47.0182495117188,"201639","Atlantic Zone Monitoring Program (AZMP) DFO Quebec region plankton dataset",756395,"urn:lsid:marinespecies.org:taxname:883",NA,NA,NA,NA,NA,NA,NA
"2704",15412784,-60.2160797119141,46.9579811096191,"201610","Atlantic Zone Monitoring Program (AZMP) DFO Quebec region plankton dataset",756395,"urn:lsid:marinespecies.org:taxname:883",NA,NA,NA,NA,NA,NA,NA
"2705",15412802,-59.810001373291,47.2746696472168,"199297","Atlantic Zone Monitoring Program (AZMP) DFO Quebec region plankton dataset",756395,"urn:lsid:marinespecies.org:taxname:883",NA,NA,NA,NA,NA,NA,NA
"2706",15412804,-60.0076713562012,47.0974998474121,"199255","Atlantic Zone Monitoring Program (AZMP) DFO Quebec region plankton dataset",756395,"urn:lsid:marinespecies.org:taxname:883",NA,NA,NA,NA,NA,NA,NA
"2707",15412835,-60.2131690979004,46.9551696777344,"195869","Atlantic Zone Monitoring Program (AZMP) DFO Quebec region plankton dataset",756395,"urn:lsid:marinespecies.org:taxname:883",NA,NA,NA,NA,NA,NA,NA
"2708",15412836,-60.1181716918945,47.0141716003418,"195793","Atlantic Zone Monitoring Program (AZMP) DFO Quebec region plankton dataset",756395,"urn:lsid:marinespecies.org:taxname:883",NA,NA,NA,NA,NA,NA,NA
"2709",15412838,-59.7804985046387,47.2669982910156,"195643","Atlantic Zone Monitoring Program (AZMP) DFO Quebec region plankton dataset",756395,"urn:lsid:marinespecies.org:taxname:883",NA,NA,NA,NA,NA,NA,NA
"2710",15412839,-59.5628318786621,47.4308280944824,"195553","Atlantic Zone Monitoring Program (AZMP) DFO Quebec region plankton dataset",756395,"urn:lsid:marinespecies.org:taxname:883",NA,NA,NA,NA,NA,NA,NA
"2711",15412878,-60.2183303833008,46.9593315124512,"192866","Atlantic Zone Monitoring Program (AZMP) DFO Quebec region plankton dataset",756395,"urn:lsid:marinespecies.org:taxname:883",NA,NA,NA,NA,NA,NA,NA
"2712",15412879,-60.1144981384277,47.0234985351562,"192794","Atlantic Zone Monitoring Program (AZMP) DFO Quebec region plankton dataset",756395,"urn:lsid:marinespecies.org:taxname:883",NA,NA,NA,NA,NA,NA,NA
"2713",15412880,-59.9886703491211,47.0998306274414,"192715","Atlantic Zone Monitoring Program (AZMP) DFO Quebec region plankton dataset",756395,"urn:lsid:marinespecies.org:taxname:883",NA,NA,NA,NA,NA,NA,NA
"2714",15412881,-59.7761688232422,47.2765007019043,"192633","Atlantic Zone Monitoring Program (AZMP) DFO Quebec region plankton dataset",756395,"urn:lsid:marinespecies.org:taxname:883",NA,NA,NA,NA,NA,NA,NA
"2715",15412882,-59.5498313903809,47.4410018920898,"192546","Atlantic Zone Monitoring Program (AZMP) DFO Quebec region plankton dataset",756395,"urn:lsid:marinespecies.org:taxname:883",NA,NA,NA,NA,NA,NA,NA
"2716",15412926,-60.2169990539551,46.9563293457031,"189919","Atlantic Zone Monitoring Program (AZMP) DFO Quebec region plankton dataset",756395,"urn:lsid:marinespecies.org:taxname:883",NA,NA,NA,NA,NA,NA,NA
"2717",15412928,-60.116828918457,47.023998260498,"189844","Atlantic Zone Monitoring Program (AZMP) DFO Quebec region plankton dataset",756395,"urn:lsid:marinespecies.org:taxname:883",NA,NA,NA,NA,NA,NA,NA
"2718",15412929,-59.9925003051758,47.1028289794922,"189759","Atlantic Zone Monitoring Program (AZMP) DFO Quebec region plankton dataset",756395,"urn:lsid:marinespecies.org:taxname:883",NA,NA,NA,NA,NA,NA,NA
"2719",15412930,-59.780330657959,47.2718315124512,"189669","Atlantic Zone Monitoring Program (AZMP) DFO Quebec region plankton dataset",756395,"urn:lsid:marinespecies.org:taxname:883",NA,NA,NA,NA,NA,NA,NA
"2720",15412931,-59.5550003051758,47.4338302612305,"189584","Atlantic Zone Monitoring Program (AZMP) DFO Quebec region plankton dataset",756395,"urn:lsid:marinespecies.org:taxname:883",NA,NA,NA,NA,NA,NA,NA
"2721",15412975,-59.5661201477051,47.4375991821289,"186312","Atlantic Zone Monitoring Program (AZMP) DFO Quebec region plankton dataset",756395,"urn:lsid:marinespecies.org:taxname:883",NA,NA,NA,NA,NA,NA,NA
"2722",15412976,-59.785831451416,47.2772789001465,"186214","Atlantic Zone Monitoring Program (AZMP) DFO Quebec region plankton dataset",756395,"urn:lsid:marinespecies.org:taxname:883",NA,NA,NA,NA,NA,NA,NA
"2723",15412977,-59.9819297790527,47.1030807495117,"186131","Atlantic Zone Monitoring Program (AZMP) DFO Quebec region plankton dataset",756395,"urn:lsid:marinespecies.org:taxname:883",NA,NA,NA,NA,NA,NA,NA
"2724",15412978,-60.100269317627,47.0209312438965,"186051","Atlantic Zone Monitoring Program (AZMP) DFO Quebec region plankton dataset",756395,"urn:lsid:marinespecies.org:taxname:883",NA,NA,NA,NA,NA,NA,NA
"2725",15412979,-60.220100402832,46.9611206054688,"185993","Atlantic Zone Monitoring Program (AZMP) DFO Quebec region plankton dataset",756395,"urn:lsid:marinespecies.org:taxname:883",NA,NA,NA,NA,NA,NA,NA
"2726",15413011,-59.5561714172363,47.4336700439453,"183286","Atlantic Zone Monitoring Program (AZMP) DFO Quebec region plankton dataset",756395,"urn:lsid:marinespecies.org:taxname:883",NA,NA,NA,NA,NA,NA,NA
"2727",15413012,-59.9949989318848,47.0991706848145,"183138","Atlantic Zone Monitoring Program (AZMP) DFO Quebec region plankton dataset",756395,"urn:lsid:marinespecies.org:taxname:883",NA,NA,NA,NA,NA,NA,NA
"2728",15413013,-60.1121711730957,47.0219993591309,"183065","Atlantic Zone Monitoring Program (AZMP) DFO Quebec region plankton dataset",756395,"urn:lsid:marinespecies.org:taxname:883",NA,NA,NA,NA,NA,NA,NA
"2729",15413014,-60.2113304138184,46.9563293457031,"183007","Atlantic Zone Monitoring Program (AZMP) DFO Quebec region plankton dataset",756395,"urn:lsid:marinespecies.org:taxname:883",NA,NA,NA,NA,NA,NA,NA
"2730",15413058,-59.7831687927246,47.2701683044434,"175688","Atlantic Zone Monitoring Program (AZMP) DFO Quebec region plankton dataset",756395,"urn:lsid:marinespecies.org:taxname:883",NA,NA,NA,NA,NA,NA,NA
"2731",15413103,-59.9896202087402,47.0950317382812,"170036","Atlantic Zone Monitoring Program (AZMP) DFO Quebec region plankton dataset",756395,"urn:lsid:marinespecies.org:taxname:883",NA,NA,NA,NA,NA,NA,NA
"2732",15413104,-60.1100807189941,47.0090293884277,"169979","Atlantic Zone Monitoring Program (AZMP) DFO Quebec region plankton dataset",756395,"urn:lsid:marinespecies.org:taxname:883",NA,NA,NA,NA,NA,NA,NA
"2733",15413153,-60.1154518127441,47.0237503051758,"207756","Atlantic Zone Monitoring Program (AZMP) DFO Quebec region plankton dataset",659535,"urn:lsid:marinespecies.org:taxname:106269","Podon","Podonidae","Onychopoda",NA,NA,NA,NA
